occ_code,occupation_title,observed_exposure,theoretical_exposure,human_theoretical_exposure,annual_mean_wage,total_employment,computer_use_score,physical_presence_index,customer_facing_index,education_index,task_usage_pct,frontline_origin_task_usage_pct,major_group,frontline_soc,calibrated_employment_pct,any_ai_use,log_wage,ai_access_gap,frontline_physical,frontline_customer
11-3021,Computer and Information Systems Managers,0.1559,0.9393939393939394,0.8181818181818182,180720.0,592600.0,4.9,1.51,4.076666666666667,5.55085508550855,0.14493057210263216,0.0,11,0,0.39024470948950346,1.0,12.104704151141885,0.7834939393939394,0.0,0.0
11-3031,Financial Managers,0.3907,0.9701104613385315,0.7861412791237351,174820.0,787340.0,4.403333333333333,1.3758333333333332,4.13,6.572461835877609,0.41698633436936156,0.0,11,0,0.5184867863136443,1.0,12.07151215213448,0.5794104613385316,0.0,0.0
11-3051,Industrial Production Managers,0.0132,0.7406923003621116,0.5285008099866589,125900.0,222890.0,4.301666666666667,3.05625,4.3,4.689617814224045,0.043858845216243454,0.0,11,0,0.14677968831946578,1.0,11.743243220032438,0.7274923003621117,0.0,0.0
11-3061,Purchasing Managers,0.2004,0.9428571428571428,0.8285714285714285,146710.0,77530.0,4.37,1.775,4.45,5.316,0.03403970076484582,0.0,11,0,0.05105580885373136,1.0,11.89621312813369,0.7424571428571428,0.0,1.0
11-3071,"Transportation, Storage, and Distribution Managers",0.0956,0.9551948051948052,0.7839285714285713,111870.0,198780.0,4.05,2.58625,4.385000000000001,6.4286,0.163914251375334,0.0,11,0,0.13090253687533496,1.0,11.625092761840977,0.8595948051948051,0.0,0.0
11-3111,Compensation and Benefits Managers,0.0,0.894736842105263,0.7368421052631579,150940.0,18690.0,4.33,1.365,4.09,6.380999999999999,0.09125258243499038,0.0,11,0,0.01230792038535069,0.0,11.92463768583886,0.894736842105263,0.0,0.0
11-3121,Human Resources Managers,0.0,0.92,0.76,154740.0,200600.0,4.23,1.8725,4.329999999999999,6.045395460453954,0.04071671899179632,0.0,11,0,0.13210106095780355,0.0,11.949501568103445,0.92,0.0,0.0
11-3131,Training and Development Managers,0.3777,0.9090909090909092,0.9090909090909092,138450.0,41540.0,4.71,1.59,3.8300000000000005,6.5,0.06087869559866647,0.0,11,0,0.02735532438777248,1.0,11.838264528599108,0.5313909090909092,0.0,0.0
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",0.0,0.6938775510204082,0.3877551020408163,90160.0,6150.0,3.09,3.8125,4.126666666666666,,0.05485628700180898,0.0,11,0,0.0040499577511988625,0.0,11.409341148713658,0.6938775510204082,1.0,0.0
11-9021,Construction Managers,0.1186,0.8444444444444444,0.6,116960.0,329190.0,3.7,3.5625,4.3933333333333335,4.5,0.0895505973967481,0.0,11,0,0.2167813970922201,1.0,11.669587274983606,0.7258444444444444,1.0,0.0
11-9031,"Education and Childcare Administrators, Preschool and Daycare",0.0395,0.875,0.75,61320.0,64090.0,3.57,2.045,4.543333333333333,4.1392,0.1344568180211412,0.0,11,0,0.04220516947550165,1.0,11.023861332985751,0.8355,0.0,1.0
11-9032,"Education Administrators, Kindergarten through Secondary",0.0525,0.8181818181818181,0.6363636363636364,111020.0,302580.0,4.12,2.9325,4.59,7.6813,0.43950490564456807,0.0,11,0,0.19925792135898407,1.0,11.617465644244152,0.7656818181818181,0.0,1.0
11-9033,"Education Administrators, Postsecondary",0.0644,0.8536585365853658,0.6097560975609756,122010.0,167270.0,4.04,1.8524999999999998,4.306666666666667,9.2528,0.05276153618551089,0.0,11,0,0.11015226553545265,1.0,11.71185828756938,0.7892585365853658,0.0,0.0
11-9039,,,,,100720.0,50690.0,,,,,0.033516013060771344,0.0,11,0,0.03338087128589762,,11.52009966871823,,,
11-9041,Architectural and Engineering Managers,0.0306,0.8334975369458129,0.6044334975369459,172290.0,207800.0,4.57,2.2512499999999998,4.205000000000001,6.96124806240312,0.12241200082742644,0.0,11,0,0.13684247491042661,1.0,12.056934382526451,0.8028975369458129,0.0,0.0
11-9051,Food Service Managers,0.0,0.7708333333333333,0.6041666666666666,69580.0,246070.0,3.26,3.0125,4.76,3.0893089308930897,0.023173180905298837,0.0,11,0,0.16204440712804946,0.0,11.150232448705934,0.7708333333333333,0.0,1.0
11-9071,Gambling Managers,0.0,0.8235294117647058,0.7058823529411764,98270.0,4590.0,4.05,2.385,4.78,2.9372000000000003,0.008640847117230047,0.0,11,0,0.0030226513947972,0.0,11.495474071356472,0.8235294117647058,0.0,1.0
11-9072,,,0.5294117647058824,0.5294117647058824,84080.0,29690.0,4.34,2.8875,4.669999999999999,5.490350964903509,0.0,0.0,11,0,0.0195517472574137,,11.339524005550834,,0.0,1.0
11-9081,Lodging Managers,0.1215,0.8695652173913043,0.5,76790.0,41980.0,4.27,2.08,4.736666666666666,4.8898110188981105,0.027755448315950944,0.0,11,0,0.027645077462655,1.0,11.248829702324588,0.7480652173913043,0.0,1.0
11-9111,Medical and Health Services Managers,0.0659,0.8571428571428571,0.6285714285714286,134440.0,515100.0,4.56,1.625,4.5,6.250125012501252,0.06768663575163551,0.0,11,0,0.33920865652724136,1.0,11.808873281839041,0.7912428571428571,0.0,1.0
11-9121,Natural Sciences Managers,0.0613,0.9498415323136283,0.7286160488723531,169120.0,96520.0,4.31,1.9525000000000001,4.174444444444444,6.940498016600553,0.16404517330135265,0.0,11,0,0.06356128815377467,1.0,12.038363801104065,0.8885415323136283,0.0,0.0
11-9131,Postmasters and Mail Superintendents,0.0,0.9047619047619048,0.6666666666666666,89770.0,13810.0,4.29,2.7925,4.806666666666666,3.0267026702670266,0.0,0.0,11,0,0.009094295373017284,0.0,11.405006122750734,0.9047619047619048,0.0,1.0
11-9141,"Property, Real Estate, and Community Association Managers",0.1653,0.8863636363636364,0.6590909090909091,78400.0,284120.0,4.2,2.545,4.546666666666666,5.35,0.0792077652412755,0.0,11,0,0.18710146280823103,1.0,11.269579206338499,0.7210636363636364,0.0,1.0
11-9151,Social and Community Service Managers,0.1808,0.7142857142857142,0.6428571428571428,83400.0,173650.0,4.23,1.8275,4.553333333333334,6.307330733073306,0.021602117793075117,0.0,11,0,0.1143536851212492,1.0,11.331403588346838,0.5334857142857142,0.0,1.0
11-9161,Emergency Management Directors,0.0,0.8444444444444444,0.8,93690.0,11910.0,4.35,2.5700000000000003,4.3566666666666665,5.954404559544045,0.007331627857043615,0.0,11,0,0.00784308891329731,0.0,11.447746738945234,0.8444444444444444,0.0,0.0
11-9171,Funeral Home Managers,0.0108,0.7142857142857142,0.7857142857142857,84800.0,14200.0,4.29,3.045,4.773333333333333,4.0245,0.08549201769017056,0.0,11,0,0.0093511219621177,1.0,11.348050821779994,0.7034857142857142,0.0,1.0
11-9179,"Personal Service Managers, All Other",0.1244,0.7417184265010353,0.5357142857142857,62980.0,11170.0,3.9299999999999997,2.17375,4.646666666666666,5.513924303784811,0.14165752395216608,0.0789459213892386,11,0,0.0073557769237221635,1.0,11.050572494655016,0.6173184265010353,0.0,1.0
11-9199,"Managers, All Other",0.0686,0.9112569474915899,0.7128180094733407,146320.0,589750.0,4.283333333333333,2.262916666666667,4.176111111111111,5.7106977984434115,0.48977892523572475,0.0,11,0,0.3883678997999235,1.0,11.893551283064747,0.8426569474915899,0.0,0.0
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",0.118,0.9130434782608696,0.4347826086956521,132810.0,12870.0,3.7,1.42,4.113333333333333,4.699,0.11966264038103513,0.0,13,0,0.00847523641258315,1.0,11.796674814394297,0.7950434782608696,0.0,0.0
13-1020,,,,,77850.0,477980.0,,,,,0.0,0.0,13,0,0.3147625097503104,,11.262539177262145,,,
13-1021,,,1.0,0.4444444444444444,,,3.61,2.1950000000000003,4.6466666666666665,5.4675,0.008379003265192761,0.0,13,0,,,,,0.0,1.0
13-1022,,,0.9,0.7,,,4.02,1.99,4.473333333333334,3.940199999999999,0.025006087869559743,0.0,13,0,,,,,0.0,1.0
13-1023,,,0.894736842105263,0.5789473684210527,,,4.32,1.8449999999999998,4.403333333333333,5.4,0.06703202612154248,0.0,13,0,,,,,0.0,0.0
13-1031,"Claims Adjusters, Examiners, and Investigators",0.0818,0.96,0.8,75770.0,293780.0,4.68,1.5575,4.463333333333334,5.248224822482248,0.024744244017522454,0.0,13,0,0.19346192333245363,1.0,11.235457714925419,0.8782,0.0,1.0
13-1032,"Insurance Appraisers, Auto Damage",0.0,1.0,0.8571428571428571,75660.0,8670.0,4.68,2.83,4.723333333333334,3.4155,0.0020947508162981903,0.0,13,0,0.005709424995889349,0.0,11.23400489818702,1.0,0.0,1.0
13-1041,Compliance Officers,0.1211,0.8183125008857741,0.7157245309581854,80190.0,383620.0,4.272857142857143,2.415,4.425238095238096,5.254416666666667,0.21575933407871473,0.0,13,0,0.25262394658858967,1.0,11.292154097801074,0.6972125008857741,0.0,1.0
13-1051,Cost Estimators,0.0,1.0,0.8076923076923077,79520.0,220970.0,4.57,1.6275,3.6333333333333333,5.818118188181183,0.021863961645112402,0.0,13,0,0.14551460684448322,0.0,11.283763841330456,1.0,0.0,0.0
13-1071,Human Resources Specialists,0.4034,0.9555555555555556,0.8,76060.0,895970.0,4.55,1.5699999999999998,4.466666666666666,5.767,0.14244305550827793,0.0,13,0,0.5900200130988443,1.0,11.23927778148225,0.5521555555555556,0.0,1.0
13-1074,Farm Labor Contractors,0.0,0.2857142857142857,0.0,51400.0,460.0,2.54,3.2024999999999997,3.8766666666666665,1.710628937106289,0.0,0.0,13,0,0.00030292220278074983,0.0,10.847393451443256,0.2857142857142857,0.0,0.0
13-1075,Labor Relations Specialists,0.0,0.9245283018867924,0.7735849056603773,94620.0,62800.0,3.52,1.8475000000000001,3.9700000000000006,6.047614284285286,0.02631530712974607,0.0,13,0,0.04135546594485019,0.0,11.45762414918514,0.9245283018867924,0.0,0.0
13-1081,Logisticians,0.1571,0.9696969696969697,0.8425566489121602,84640.0,228470.0,4.453333333333333,2.2408333333333337,4.191111111111112,5.806846210252651,0.31761659252121466,0.0,13,0,0.150453555802865,1.0,11.346162247092126,0.8125969696969697,0.0,0.0
13-1082,,,1.0,0.75,104920.0,947630.0,,,,,0.0,0.0,13,0,0.6240394935241781,,11.56095343398081,,,
13-1111,Management Analysts,0.2435,0.7142857142857142,0.8095238095238095,115530.0,838140.0,4.29,1.8499999999999999,4.203333333333333,6.381038103810382,0.21562841215269676,0.0,13,0,0.5519374239970818,1.0,11.657285515477064,0.4707857142857142,0.0,0.0
13-1121,"Meeting, Convention, and Event Planners",0.1023,0.8648648648648649,0.6486486486486487,62280.0,122130.0,4.43,2.3550000000000004,4.84,4.6675,0.0706978400500643,0.0,13,0,0.08042584483828907,1.0,11.039395625947934,0.7625648648648649,0.0,1.0
13-1131,Fundraisers,0.0466,0.8846153846153847,0.7307692307692308,70760.0,101730.0,4.38,1.9775,4.763333333333334,6.142799999999999,0.062318836784871434,0.0,13,0,0.06699190367149059,1.0,11.16704914827372,0.8380153846153847,0.0,1.0
13-1141,"Compensation, Benefits, and Job Analysis Specialists",0.0649,0.8684210526315789,0.631578947368421,80620.0,99850.0,4.19,1.485,4.0,5.904790479047905,0.42876930771104005,0.0,13,0,0.06575387379925623,1.0,11.297502036671156,0.8035210526315789,0.0,0.0
13-1151,Training and Development Specialists,0.2793,1.0,0.763157894736842,71980.0,403480.0,4.04,1.9025,4.043333333333333,5.478052194780521,0.06035500789459199,0.0,13,0,0.26570228343038466,1.0,11.184143581633021,0.7207,0.0,0.0
13-1161,Market Research Analysts and Marketing Specialists,0.6483,1.0,0.9615384615384617,83190.0,846370.0,4.720000000000001,1.3625,3.6116666666666664,5.912954352282386,0.6614175702461591,0.0,13,0,0.5573570973207461,1.0,11.328882427277934,0.3517,0.0,0.0
13-1199,"Business Operations Specialists, All Other",0.1846,0.9415292353823088,0.8098616197127917,89130.0,1103440.0,4.415,2.011875,4.078333333333333,5.6262686865656715,0.8652630090571783,0.0,13,0,0.7266445118182403,1.0,11.397851257124763,0.7569292353823088,0.0,0.0
13-2011,Accountants and Auditors,0.3478,1.0,0.84,90780.0,1435770.0,4.45,1.5025000000000002,4.34,,0.5610004529898641,0.0,13,0,0.9454926327967764,1.0,11.416194276010456,0.6522,0.0,0.0
13-2020,,,,,76110.0,62090.0,,,,,0.0,0.0,13,0,0.04088791211012338,,11.239934941261437,,,
13-2022,,,1.0,0.7857142857142857,,,4.39,2.2800000000000002,3.8466666666666662,6.087291270872912,0.0,0.0,13,0,,,,,0.0,0.0
13-2023,,,0.9642857142857142,0.7321428571428571,,,4.52,2.8425,3.7733333333333334,5.227077292270773,0.04700097144069068,0.0,13,0,,,,,0.0,0.0
13-2031,Budget Analysts,0.0672,0.96,0.96,90880.0,47310.0,4.48,1.4625,4.276666666666666,5.601639836016398,0.029326511428174766,0.0,13,0,0.031154890029472332,1.0,11.41729523395498,0.8927999999999999,0.0,0.0
13-2041,Credit Analysts,0.1685,1.0,0.8888888888888888,94750.0,73200.0,4.45,1.285,3.5933333333333333,6.1,0.021733039719093763,0.0,13,0,0.04820414183380627,1.0,11.458997122944673,0.8315,0.0,0.0
13-2051,Financial and Investment Analysts,0.5716,0.9230769230769232,0.8461538461538463,112950.0,325220.0,,,,,0.3366002717939182,0.0,13,0,0.2141659973659901,1.0,11.63470052189615,0.35147692307692324,,
13-2052,Personal Financial Advisors,0.3504,0.9473684210526316,0.9473684210526316,150670.0,272190.0,4.62,1.24,3.963333333333333,6.2309,0.26132016433320154,0.0,13,0,0.17924433559759193,1.0,11.922847293795334,0.5969684210526316,0.0,0.0
13-2053,Insurance Underwriters,0.0625,1.0,0.8571428571428571,85610.0,101310.0,4.41,1.3900000000000001,4.1499999999999995,5.3999,0.01544878727019909,0.0,13,0,0.06671532252982122,1.0,11.357557377736532,0.9375,0.0,0.0
13-2054,Financial Risk Specialists,0.2649,1.0,0.9333333333333332,118950.0,55290.0,,,,,0.28095845323599683,0.0,13,0,0.03640993172119056,1.0,11.686458515731104,0.7351,,
13-2061,Financial Examiners,0.0428,0.9393939393939394,0.8484848484848485,98140.0,63440.0,4.09,1.37,4.203333333333334,6.173982601739827,0.08457556420804017,0.0,13,0,0.0417769229226321,1.0,11.494150309643894,0.8965939393939395,0.0,0.0
13-2071,Credit Counselors,0.2341,0.9772727272727272,0.931818181818182,53440.0,27950.0,4.39,1.4575,4.006666666666667,4.0,0.4897789252357253,0.0,13,0,0.01840581645156947,1.0,10.886314808210527,0.7431727272727272,0.0,0.0
13-2072,Loan Officers,0.1857,0.9772727272727272,0.9545454545454546,84490.0,321090.0,4.24,1.9925000000000002,4.756666666666667,5.397599999999999,0.1945499820636956,0.0,13,0,0.2114462828062412,1.0,11.34438846314689,0.7915727272727272,0.0,1.0
13-2081,"Tax Examiners and Collectors, and Revenue Agents",0.0275,0.967741935483871,0.9032258064516128,65370.0,50250.0,4.77,1.4075000000000002,4.386666666666667,4.627037296270372,0.03862196817549793,0.0,13,0,0.03309095802115799,1.0,11.087818716606776,0.940241935483871,0.0,0.0
13-2082,Tax Preparers,0.1283,1.0,1.0,58160.0,81650.0,4.67,1.4324999999999999,3.9233333333333333,3.6190380961903807,0.11691327993464373,0.0,13,0,0.053768690993583085,1.0,10.9709531122074,0.8717,0.0,0.0
13-2099,"Financial Specialists, All Other",0.2202,0.9318181818181819,0.9318181818181819,89650.0,122730.0,4.58,1.6412499999999999,3.7516666666666665,6.76655,0.48545850167710974,0.0,13,0,0.0808209607549596,1.0,11.403668479033279,0.7116181818181819,0.0,0.0
15-1211,Computer Systems Analysts,0.2763,0.9407308377896613,0.8663101604278075,110800.0,498810.0,4.859999999999999,1.6437499999999998,3.9333333333333336,6.3575857585758575,2.4996923334738597,0.0,15,0,0.32848090301492305,1.0,11.61548205329532,0.6644308377896613,0.0,0.0
15-1212,Information Security Analysts,0.4859,0.9565217391304348,1.0,124740.0,175350.0,4.7,1.8725,3.8866666666666667,5.897499999999999,0.18852757346683882,0.0,15,0,0.11547307861443588,1.0,11.733986850080113,0.4706217391304348,0.0,0.0
15-1221,Computer and Information Research Scientists,0.3404,0.8846153846153847,0.7692307692307693,157160.0,35210.0,4.97,1.3925,4.263333333333334,8.025799999999998,0.5879703697497042,0.0,15,0,0.023186809797629243,1.0,11.965019673672396,0.5442153846153848,0.0,0.0
15-1231,Computer Network Support Specialists,0.2867,0.8076923076923077,0.8461538461538463,78640.0,158720.0,4.95,2.0925,4.343333333333333,5.1009,0.3339818332735455,0.0,15,0,0.10452173959328921,1.0,11.272635754821048,0.5209923076923078,0.0,0.0
15-1232,Computer User Support Specialists,0.4685,0.7777777777777777,0.8518518518518519,63640.0,689700.0,4.78,1.8699999999999999,3.74,5.0099,0.2067257211834293,0.0,15,0,0.45418752392572814,1.0,11.060997482451723,0.30927777777777765,0.0,0.0
15-1241,Computer Network Architects,0.1987,0.9155585106382979,0.8573803191489362,133930.0,174100.0,4.615,2.2275,4.0683333333333325,5.1975901204939765,0.360297140403291,0.0,15,0,0.11464991723281032,1.0,11.805072554381168,0.7168585106382979,0.0,0.0
15-1242,Database Administrators,0.3315,1.0,0.9032258064516128,104810.0,76140.0,4.83,1.7325,3.15,5.9815999999999985,0.5915707227152167,0.0,15,0,0.05014040607757712,1.0,11.559904466164223,0.6685,0.0,0.0
15-1243,Database Architects,0.5787,1.0,0.975609756097561,137030.0,59920.0,4.859999999999999,1.3475000000000001,3.3783333333333334,5.921303934803261,3.544776607917638,0.0,15,0,0.03945906398960364,1.0,11.827955158940247,0.4213,0.0,0.0
15-1244,Network and Computer Systems Administrators,0.3373,0.918918918918919,0.8648648648648649,100580.0,323020.0,4.86,1.7,3.59,5.58054194580542,1.7052580863927629,0.0,15,0,0.21271807159415498,1.0,11.518708709725956,0.5816189189189189,0.0,0.0
15-1251,Computer Programmers,0.7451,1.0,0.9333333333333332,107750.0,120370.0,4.95,1.3575000000000002,3.67,5.868700000000001,6.15791279028665,0.0,15,0,0.07926714840501652,1.0,11.587569007965994,0.2549,0.0,0.0
15-1252,Software Developers,0.288,0.9473684210526316,0.8421052631578947,138110.0,1656880.0,4.61,1.2075,2.936666666666667,5.8725,4.375214384653862,0.0,15,0,1.0911037039902283,1.0,11.835805748071975,0.6593684210526316,0.0,0.0
15-1253,Software Quality Assurance Analysts and Testers,0.5195,0.9473684210526316,0.912280701754386,108460.0,203040.0,4.94,1.4425000000000001,3.603333333333334,5.235423542354236,7.1192070320785,0.0,15,0,0.13370774954020564,1.0,11.594136720395051,0.4278684210526317,0.0,0.0
15-1254,Web Developers,0.4802,1.0,0.9615384615384616,95570.0,85350.0,4.88,1.3125,3.556666666666667,4.74992500749925,1.3837792970539966,0.0,15,0,0.05620545913739437,1.0,11.467614242260225,0.5198,0.0,0.0
15-1255,Web and Digital Interface Designers,0.249,1.0,1.0,108820.0,111060.0,4.85,1.2375,3.6,4.6,1.9695239940613838,0.0,15,0,0.07313624243466924,1.0,11.597450420039916,0.751,0.0,0.0
15-1299,"Computer Occupations, All Other",0.3106,0.994949494949495,0.9165429447043542,112430.0,437170.0,4.745,1.6691666666666667,3.788888888888889,5.3404131917361655,3.0402689660048146,0.39381315346406365,15,0,0.28788916896420264,1.0,11.630086084743805,0.684349494949495,0.0,0.0
15-2011,Actuaries,0.0539,1.0,0.8518518518518519,132500.0,25470.0,4.68,1.23,3.606666666666667,6.535553555355535,0.06480635337922555,0.0,15,0,0.016772736312002746,1.0,11.794337924408413,0.9460999999999999,0.0,0.0
15-2021,Mathematicians,0.4241,1.0,1.0,119770.0,2220.0,4.25,1.5000000000000002,3.203333333333333,9.7,0.3644866420358886,0.0,15,0,0.001461934613767024,1.0,11.693328515941552,0.5759000000000001,0.0,0.0
15-2031,Operations Research Analysts,0.4288,1.0,1.0,95600.0,117880.0,4.67,1.5825,3.4299999999999997,7.666900000000001,0.7263548455514046,0.0,15,0,0.07762741093281837,1.0,11.467928099039492,0.5711999999999999,0.0,0.0
15-2041,Statisticians,0.2107,1.0,0.9136842105263159,109190.0,29950.0,4.800000000000001,1.41125,3.4433333333333334,8.241062053102656,0.9840091959560842,0.0,15,0,0.019722946703748814,1.0,11.600844763008112,0.7893,0.0,0.0
15-2051,Data Scientists,0.4605,1.0,0.8756313131313131,119040.0,192710.0,4.6899999999999995,1.2825,3.4466666666666668,6.277286135693216,0.8579313812001353,0.0,15,0,0.1269051438824519,1.0,11.687214850066919,0.5395,0.0,0.0
15-2099,"Mathematical Science Occupations, All Other",0.4793,0.9666666666666668,0.9666666666666668,83330.0,4320.0,4.91,1.4049999999999998,3.6466666666666665,7.1566,3.178129754102443,2.9202135598457257,15,0,0.0028448457348979926,1.0,11.330563907376252,0.4873666666666668,0.0,0.0
17-1011,"Architects, Except Landscape and Naval",0.0784,0.9069767441860463,0.6976744186046512,100400.0,111170.0,4.67,2.27,4.263333333333333,7.4286,0.09059797280489726,0.0,17,0,0.07320825097573323,1.0,11.516917486239766,0.8285767441860463,0.0,0.0
17-1012,Landscape Architects,0.0,0.8421052631578947,0.6842105263157894,83990.0,20370.0,4.1,2.3800000000000003,4.056666666666667,6.2,0.02710083868585783,0.0,17,0,0.013414159147033245,0.0,11.338453023119673,0.8421052631578947,0.0,0.0
17-1021,Cartographers and Photogrammetrists,0.08,1.0,0.84,78810.0,12330.0,4.69,1.6925,4.340000000000001,4.8386000000000005,0.026577150981783457,0.0,17,0,0.0081196162141836,1.0,11.274795171347694,0.92,0.0,0.0
17-1022,Surveyors,0.0022,0.8708333333333333,0.6791666666666667,74000.0,50740.0,4.58,3.25375,4.0183333333333335,5.268076807680767,0.025529775573634315,0.0,17,0,0.033413570698108346,1.0,11.211820372186306,0.8686333333333334,1.0,0.0
17-2011,Aerospace Engineers,0.0753,0.9285714285714284,0.8928571428571428,134330.0,66660.0,4.88,1.98,4.196666666666666,6.590699999999999,0.03286140343067793,0.0,17,0,0.04389729252534297,1.0,11.80805473805706,0.8532714285714283,0.0,0.0
17-2021,Agricultural Engineers,0.0,0.7777777777777777,0.6666666666666666,93490.0,1860.0,4.7,2.8125,3.766666666666667,6.65,0.02749360446391396,0.0,17,0,0.001224856947151784,0.0,11.44560975768536,0.7777777777777777,0.0,0.0
17-2031,Bioengineers and Biomedical Engineers,0.1328,0.9487179487179488,0.8205128205128205,106700.0,19320.0,4.7,1.6975000000000002,3.6366666666666667,7.9127,0.10997441785565544,0.0,17,0,0.012722707644608852,1.0,11.577776437289845,0.8159179487179488,0.0,0.0
17-2041,Chemical Engineers,0.0,0.8461538461538463,0.6153846153846154,122910.0,21140.0,4.52,2.4699999999999998,3.7399999999999998,6.174,0.025660697499652954,0.0,17,0,0.013921223582144468,0.0,11.719207659209026,0.8461538461538463,0.0,0.0
17-2051,Civil Engineers,0.0081,0.9086580086580086,0.7372294372294372,101160.0,327950.0,4.32,2.3341666666666665,4.194444444444445,6.3416,0.0962276156236982,0.0,17,0,0.2159633525905524,1.0,11.524458700783901,0.9005580086580086,0.0,0.0
17-2061,Computer Hardware Engineers,0.1453,0.9090909090909092,0.4545454545454546,147770.0,82660.0,4.86,1.6375000000000002,3.6833333333333336,7.034496550344965,0.49357566109026607,0.0,17,0,0.05443369637180993,1.0,11.90341228989768,0.7637909090909092,0.0,0.0
17-2071,Electrical Engineers,0.059,0.84375,0.65625,117680.0,185430.0,4.92,2.305,4.046666666666666,6.036400000000001,0.11193824674593529,0.0,17,0,0.12211033532814801,1.0,11.67572435527532,0.7847500000000001,0.0,0.0
17-2072,"Electronics Engineers, Except Computer",0.0999,0.8788515406162465,0.6715686274509804,124190.0,96410.0,4.76,1.84625,3.8499999999999996,5.8831,0.0819571256876671,0.0,17,0,0.06348841842736747,1.0,11.729567929942078,0.7789515406162465,0.0,0.0
17-2081,Environmental Engineers,0.0358,0.9814814814814814,0.7592592592592592,105840.0,39880.0,4.38,2.7225,4.156666666666666,6.571457145714571,0.012437582971770498,0.0,17,0,0.026261986587318896,1.0,11.569683798788837,0.9456814814814813,0.0,0.0
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",0.0,0.91,0.6661538461538461,108740.0,22510.0,4.03,2.69625,4.118333333333333,6.269446110777845,0.009819144451397836,0.0,17,0,0.0148234031614982,0.0,11.596714990699912,0.91,0.0,0.0
17-2112,Industrial Engineers,0.0367,0.9249138804457954,0.7458827920865995,103150.0,332870.0,4.2725,2.325625,4.066666666666666,6.172950000000001,0.27938739012377317,0.0,17,0,0.21920329677334102,1.0,11.543939518499398,0.8882138804457954,0.0,0.0
17-2121,Marine Engineers and Naval Architects,0.0358,0.7368421052631579,0.5438596491228069,108110.0,9960.0,4.0,2.9375,3.966666666666667,5.4738999999999995,0.03233771572660335,0.0,17,0,0.006558911394425681,1.0,11.590904506286817,0.7010421052631579,0.0,0.0
17-2131,Materials Engineers,0.0,0.8292682926829269,0.4878048780487805,110430.0,24630.0,4.1,2.155,3.8599999999999994,8.19031903190319,0.005760564744819998,0.0,17,0,0.016219476671155073,0.0,11.612137115041177,0.8292682926829269,0.0,0.0
17-2141,Mechanical Engineers,0.0813,0.8564037087703298,0.6948046815625476,105220.0,281290.0,4.476666666666667,2.1625,3.894444444444444,6.2055333333333325,0.15592801388819758,0.0,17,0,0.18523656487329315,1.0,11.563808675284799,0.7751037087703297,0.0,0.0
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",0.0,0.8518518518518519,0.5925925925925926,105460.0,7040.0,4.75,2.685,3.7900000000000005,6.207299999999999,0.0,0.0,17,0,0.004636017692445461,0.0,11.566087013084461,0.8518518518518519,0.0,0.0
17-2161,Nuclear Engineers,0.0,0.8500000000000001,0.7000000000000001,126950.0,12710.0,4.5,2.13,3.5,6.381,0.18041041405368316,0.0,17,0,0.00836985580553719,0.0,11.751548587132824,0.8500000000000001,0.0,0.0
17-2171,Petroleum Engineers,0.0,0.8888888888888888,0.7777777777777777,148590.0,20390.0,4.43,2.1125,4.246666666666667,6.2691,0.001963828890279547,0.0,17,0,0.01342732965184133,0.0,11.908946114250393,0.8888888888888888,0.0,0.0
17-2199,"Engineers, All Other",0.0659,0.8478464810043758,0.6861205356118707,118350.0,150990.0,4.515,2.1446875,3.9299999999999997,6.81798410079496,0.9198574522069495,0.0,17,0,0.09943072604862788,1.0,11.68140161494213,0.7819464810043758,0.0,0.0
17-3011,Architectural and Civil Drafters,0.0,0.96,0.86,65000.0,111070.0,4.77,1.99,3.98,,0.02958835528021195,0.0,17,0,0.07314239845169282,0.0,11.082142548877775,0.96,0.0,0.0
17-3012,Electrical and Electronics Drafters,0.0889,0.9574468085106382,0.7234042553191489,73110.0,20680.0,4.76,1.985,3.9166666666666665,4.802819718028197,0.08902690969267364,0.0,17,0,0.013618301971558543,1.0,11.199720435287361,0.8685468085106383,0.0,0.0
17-3013,Mechanical Drafters,0.0,0.9310344827586208,0.8620689655172413,69920.0,44850.0,4.72,1.6325,3.67,5.067986402719457,0.0276245263899325,0.0,17,0,0.029534857032127694,0.0,11.155107010329417,0.9310344827586208,0.0,0.0
17-3019,,,,,62980.0,16580.0,,,,,0.0,0.0,17,0,0.010918348485901385,,11.050572494655016,,,
17-3021,Aerospace Engineering and Operations Technologists and Technicians,0.0,0.55,0.45,81280.0,10640.0,4.42,2.17,4.133333333333334,3.7039,0.001963828890279547,0.0,17,0,0.007006708557900527,0.0,11.305655262812309,0.55,0.0,0.0
17-3022,Civil Engineering Technologists and Technicians,0.0776,1.0,0.6818181818181819,63770.0,63560.0,4.45,2.6825,4.5,4.2276,0.26891363604228263,0.0,17,0,0.04185586428008999,1.0,11.063038139309317,0.9224,0.0,1.0
17-3023,Electrical and Electronic Engineering Technologists and Technicians,0.0202,0.6226415094339622,0.5660377358490566,74440.0,97420.0,4.42,2.4675000000000002,3.893333333333333,,0.4743301379655254,0.0,17,0,0.06415352892017569,1.0,11.217748710756187,0.6024415094339622,0.0,0.0
